id📚|📚url📚|📚title📚|📚lastUpdate📚|📚link📚|📚lastHttpStatus📚|📚dead📚|📚contentType📚|📚itunesId📚|📚originalUrl📚|📚itunesAuthor📚|📚itunesOwnerName📚|📚explicit📚|📚imageUrl📚|📚itunesType📚|📚generator📚|📚newestItemPubdate📚|📚language📚|📚oldestItemPubdate📚|📚episodeCount📚|📚popularityScore📚|📚priority📚|📚createdOn📚|📚updateFrequency📚|📚chash📚|📚host📚|📚newestEnclosureUrl📚|📚podcastGuid📚|📚description📚|📚category1📚|📚category2📚|📚category3📚|📚category4📚|📚category5📚|📚category6📚|📚category7📚|📚category8📚|📚category9📚|📚category10📚|📚newestEnclosureDuration
118📚|📚https://podmaxpodcast.libsyn.com/rss📚|📚"Podmax Podcast: Let's Talk About Movies"📚|📚1751907077📚|📚http://www.podmaxpodcast.com📚|📚200📚|📚0📚|📚"application/rss+xml; charset=utf-8"📚|📚1000422601📚|📚https://podmaxpodcast.libsyn.com/rss📚|📚"Podmax Podcast"📚|📚"Podmax Podcast"📚|📚0📚|📚https://static.libsyn.com/p/assets/3/8/d/8/38d89ca19cbc717d/image.jpeg📚|📚episodic📚|📚"Libsyn WebEngine 2.0"📚|📚1525687200📚|📚en📚|📚1426262400📚|📚45📚|📚2📚|📚-1📚|📚1596752670📚|📚9📚|📚4b8636babeb9175f70806f8b75253749📚|📚libsyn.com📚|📚https://traffic.libsyn.com/secure/podmaxpodcast/Shaun_Of_The_Dead_Master.mp3?dest-id=257247📚|📚cb46bb9c-bd7c-5334-b5cd-5047b4543dfe📚|📚"A podcast dedicated to the love of movies, the good and bad."📚|📚tv📚|📚film📚|📚comedy📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚2356
119📚|📚https://whatsyourdealpodcast75480.podomatic.com/rss2.xml📚|📚"What's Your Deal? with Phil Burke"📚|📚1756836595📚|📚https://www.podomatic.com/podcasts/whatsyourdealpodcast75480📚|📚200📚|📚0📚|📚"application/xml; charset=utf-8"📚|📚1000422822📚|📚http://whatsyourdealpodcast75480.podomatic.com/rss2.xml📚|📚"Phil Burke"📚|📚""📚|📚0📚|📚https://assets.podomatic.net/ts/31/e1/b2/philburkepodcast75480/1400x1400_10649410.jpg📚|📚episodic📚|📚"Podomatic RSS Generator"📚|📚1460080393📚|📚en-us📚|📚1433100520📚|📚12📚|📚3📚|📚-1📚|📚1596752670📚|📚9📚|📚84fdc721a57cde97663257dd63aeaabe📚|📚podomatic.com📚|📚https://whatsyourdealpodcast75480.podomatic.com/enclosure/2015-05-31T12_28_40-07_00.mp3📚|📚b879c0fd-337b-50b4-be61-b59d228bd6ed📚|📚"Hey guys! Welcome to What's Your Deal? with Phil Burke. Where once a week (or whenever I'm not high), I interview and swap stories with comedians and other interesting people, to discuss issues and most importantly; figure out, what's their deal."📚|📚comedy📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚3377
121📚|📚https://greenspirit.org.uk/podcast/feed.xml📚|📚"GreenSpirit Podcasts"📚|📚1727134113📚|📚http://greenspirit.org.uk/podcast/📚|📚200📚|📚0📚|📚application/xml📚|📚1000425083📚|📚https://greenspirit.org.uk/podcast/feed.xml📚|📚greenspirit📚|📚greenspirit📚|📚0📚|📚http://greenspirit.org.uk/podcast/images/itunes_image.jpg📚|📚episodic📚|📚"Podcast Generator 2.7 - http://www.podcastgenerator.net"📚|📚1449045660📚|📚en📚|📚1332173394📚|📚12📚|📚2📚|📚-1📚|📚1596752670📚|📚9📚|📚6e58229fe4ebb0ca402c76894b954e86📚|📚org.uk📚|📚http://greenspirit.org.uk/podcast/media/2012-03-19_greenspirit-spring2012-thecosmicmass.mp3📚|📚38e81375-851d-5c11-bf6d-5675a36e5f92📚|📚"News from GreenSpirit"📚|📚arts📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚770
123📚|📚http://bloodsuckingfeminists.com/feed/podcast/📚|📚"Bloodsucking Feminists"📚|📚1733352210📚|📚http://bloodsuckingfeminists.com/blog/📚|📚200📚|📚0📚|📚none📚|📚1000426519📚|📚http://bloodsuckingfeminists.com/feed/podcast/📚|📚"Bloodsucking Feminists"📚|📚"Bloodsucking Feminists"📚|📚1📚|📚http://bloodsuckingfeminists.com/wp-content/uploads/powerpress/bsf-full-341.jpg📚|📚episodic📚|📚Blubrry/PowerPress📚|📚1517995053📚|📚en-US📚|📚1432584599📚|📚35📚|📚8📚|📚-1📚|📚1596752670📚|📚9📚|📚59d78a36c1179e286145e6e245913385📚|📚bloodsuckingfeminists.com📚|📚http://catherine-haines.com/bibliodaze/vampires/episodefiles/Episode_00.mp3📚|📚bf6211ad-39dd-518c-8bc1-414ea40c47f1📚|📚"We are the Bloodsucking Feminists, your number one Scottish-Kiwi podcast focussed on the three Fs: Fangs, Feminism and Fangirling. Once a month we will be discussing a different vampire-related text – which means not just books and movies, but also comics, video games and even musicals – from an intersectional feminist fangirl perspective. Nothing is free from problematic content, but that doesn’t mean you can’t find something to like too. So join us as over the next few months we discuss the Big 3 of British vampire fiction, totally not squee over Tom Hiddleston and Marc Liebisch, translate the foreign language that is Kiwi culture and hate on Michael Crawford and Roman Polanski (for very different reasons, of course)."📚|📚arts📚|📚books📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""
126📚|📚https://anchor.fm/s/9f972404/podcast/rss📚|📚CreateCast📚|📚1741427538📚|📚http://createcastpod.com/createcast/📚|📚200📚|📚0📚|📚"text/xml; charset=utf-8"📚|📚1000433547📚|📚https://feeds.buzzsprout.com/165777.rss📚|📚CreateCast📚|📚CreateCast📚|📚0📚|📚https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/26674825/e71e4982a6a044a8.jpeg📚|📚episodic📚|📚"Anchor Podcasts"📚|📚1638993600📚|📚en-us📚|📚1433044800📚|📚35📚|📚5📚|📚-1📚|📚1596752670📚|📚9📚|📚5116387c8e517eff81dfaf8917244fa8📚|📚anchor.fm📚|📚https://anchor.fm/s/9f972404/podcast/play/53536430/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-5-15%2F271848915-44100-1-921241da8f1a99fe.mp3📚|📚45d8ebf5-2b5d-5a79-a913-935cd403b171📚|📚"Welcome to CreateCast, the show about people who make good. Your Host Chase K sits down with chefs, actors, musicians, writers, and other incredible people to talk about what they do and why they do it. Head to www.createcastpod.com for more info!"📚|📚arts📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚4337
129📚|📚https://enotrasnoticias.podomatic.com/rss2.xml📚|📚"EON: Buenas Noticias Globales"📚|📚1728965209📚|📚https://www.podomatic.com/podcasts/enotrasnoticias📚|📚200📚|📚0📚|📚"application/xml; charset=utf-8"📚|📚1000437721📚|📚http://enotrasnoticias.podomatic.com/rss2.xml📚|📚EnOtrasNoticias📚|📚""📚|📚0📚|📚https://assets.podomatic.net/ts/8d/e9/06/enotrasnoticias/1400x1400_10649717.jpg📚|📚episodic📚|📚"Podomatic RSS Generator"📚|📚1433108117📚|📚es-pe📚|📚1433108117📚|📚1📚|📚3📚|📚-1📚|📚1596752670📚|📚9📚|📚55bf887284c262550ab74fe7feeed51d📚|📚podomatic.com📚|📚https://enotrasnoticias.podomatic.com/enclosure/2015-05-31T14_35_17-07_00.mp3?_=1440623049.10649711📚|📚3d2c1924-ae9d-5613-8bf3-42fb878572f5📚|📚"Las mejores buenas noticias del mundo: Tecnología, bien social, ciencia, medicina, salud y más. No tocamos temas políticos.EON es un proyecto de Peru+SocialGood, una iniciativa de +Social Good respaldada por La Fundación de las Naciones Unidas."📚|📚news📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚113
130📚|📚https://feeds.soundcloud.com/users/soundcloud:users:155047175/sounds.rss📚|📚"CriticaAme Podcast"📚|📚1622743350📚|📚https://soundcloud.com/criticafut📚|📚200📚|📚0📚|📚"application/rss+xml; charset=utf-8"📚|📚1000438676📚|📚http://feeds.soundcloud.com/users/soundcloud:users:155047175/sounds.rss📚|📚"Crítica Americanista"📚|📚"CríticaFut"📚|📚0📚|📚https://i1.sndcdn.com/avatars-000149990073-mkurnw-original.jpg📚|📚episodic📚|📚""📚|📚1432704538📚|📚es📚|📚1432704538📚|📚4📚|📚3📚|📚-1📚|📚1596752670📚|📚9📚|📚aa90c0b6f38a887f681749ddd4d264fe📚|📚soundcloud.com📚|📚http://feeds.soundcloud.com/stream/207418817-criticafut-prueba-2.m4a📚|📚2a8e4bdf-8fc7-5757-92f7-fc284d177193📚|📚"Podcast by Crítica Americanista"📚|📚sports📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚0
131📚|📚https://feeds.buzzsprout.com/405187.rss📚|📚"Mountainview Church Audio"📚|📚1756628065📚|📚http://mountainviewwhitehorse.ca📚|📚200📚|📚0📚|📚text/xml📚|📚1000440697📚|📚http://whitehorsebaptistchurch.cloversites.com/podcast/7b079ab6-5db3-4935-bd15-f0867590fbd6.xml📚|📚"Mountainview Church"📚|📚"Mountainview Church"📚|📚0📚|📚https://storage.buzzsprout.com/dh2ahosxpvtdbnz2oeqy04lzbnv2?.jpg📚|📚episodic📚|📚"Buzzsprout (https://www.buzzsprout.com)"📚|📚1756627200📚|📚en📚|📚1428832800📚|📚573📚|📚5📚|📚-1📚|📚1596752670📚|📚2📚|📚971319dd3ace787e57a7d7a7adf3bed8📚|📚buzzsprout.com📚|📚https://www.buzzsprout.com/405187/episodes/17761449-a-life-led-by-christ.mp3📚|📚672793e6-07da-5c0d-bef3-d88f6c83d1e2📚|📚"Every week we open God's Word to gain Biblical insight on how to encounter Jesus, share the Gospel, and face the challenges of daily life. Our focus is a literal interpretation of Scripture brought into the relevancy of our culture. Mountainview Church is a member of the Fellowship of Evangelical Baptist Churches (FEB). www.Mountainview.church"📚|📚religion📚|📚spirituality📚|📚christianity📚|📚health📚|📚fitness📚|📚mental📚|📚society📚|📚""📚|📚""📚|📚""📚|📚1632
133📚|📚https://feeds.blubrry.com/feeds/ptpintcast.xml📚|📚"PT Pintcast - Physical Therapy"📚|📚1756993984📚|📚https://www.ptpintcast.com📚|📚200📚|📚0📚|📚text/xml📚|📚1000443325📚|📚https://feeds.podcastmirror.com/ptpintcast📚|📚"Jimmy McKay, PT, DPT"📚|📚"Jimmy McKay, PT, DPT"📚|📚0📚|📚https://assets.blubrry.com/coverart/orig/36208-1666843770.jpg📚|📚episodic📚|📚"Blubrry Account Management: https://www.blubrry.com/"📚|📚1756993830📚|📚en-us📚|📚1686233660📚|📚300📚|📚3📚|📚-1📚|📚1596752670📚|📚1📚|📚2da8cb0fc0038bb0939efb838924d1c0📚|📚blubrry.com📚|📚https://media.blubrry.com/ptpintcast/ins.blubrry.com/ptpintcast/PT_Breakfast_Club_9_4.mp3📚|📚d1f8952c-35ed-5fc0-a455-5e7eb855f593📚|📚"If a TED Talk & a radio show had a baby & raised it in a physical therapy clinic.Hosted by former Rock Radio DJ turned Physical Therapist, Jimmy McKay, PT, DPT.The best conversations happen at happy hour, welcome to ours."📚|📚health📚|📚fitness📚|📚medicine📚|📚science📚|📚life📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚3600
134📚|📚https://feeds.soundcloud.com/users/soundcloud:users:3606375/sounds.rss📚|📚"SOUND OF THE UNDERGROUND"📚|📚1754052674📚|📚https://soundcloud.com/da-mole📚|📚200📚|📚0📚|📚"application/rss+xml; charset=utf-8"📚|📚1000443939📚|📚http://feeds.soundcloud.com/users/soundcloud:users:3606375/sounds.rss📚|📚"SOUND OF THE UNDERGROUND"📚|📚"DA MOLE"📚|📚0📚|📚https://i1.sndcdn.com/avatars-SdEcoYxjimMkEXu8-09vBHQ-original.jpg📚|📚episodic📚|📚""📚|📚1595790439📚|📚en📚|📚1585601322📚|📚7📚|📚3📚|📚-1📚|📚1596752670📚|📚9📚|📚83068be6bcb780b47b1a9646557db411📚|📚soundcloud.com📚|📚http://feeds.soundcloud.com/stream/787109404-da-mole-softu-073-preview.mp3📚|📚2d617e5d-9664-54dc-9981-429288a39291📚|📚"Podcast by SOUND OF THE UNDERGROUND"📚|📚music📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚0
136📚|📚https://feeds.soundcloud.com/users/soundcloud:users:155387351/sounds.rss📚|📚"Rethink Motivation: Stories & Advice from Successful Entrepreneurs"📚|📚1756549641📚|📚http://www.rethinkmotivation.com📚|📚200📚|📚0📚|📚"application/rss+xml; charset=utf-8"📚|📚1000445197📚|📚http://feeds.soundcloud.com/users/soundcloud:users:155387351/sounds.rss📚|📚"Thatcher Jensen: Entrepreneurship, Lifestyle Design, and Online Business Enthusiast"📚|📚"Rethink Motivation"📚|📚0📚|📚https://i1.sndcdn.com/avatars-000148019728-e4dafx-original.png📚|📚episodic📚|📚""📚|📚1436313888📚|📚en📚|📚1433111890📚|📚6📚|📚3📚|📚-1📚|📚1596752670📚|📚9📚|📚f2e0519da5ef02c971d426006601fff5📚|📚soundcloud.com📚|📚http://feeds.soundcloud.com/stream/208174257-rethink-motivation-002-bob-burg-mastering-the-art-of-selling.mp3📚|📚55515f08-17c5-5724-9d54-0747ddb3e7d7📚|📚"Every successful entrepreneur started out at the same place as you and me. Step one.Rethink Motivation dives into how successful entrepreneurs like Chris Brogan, Neil Patel, and Bob Burg were able to push through the obstacles, hardships, and setbacks of creating a business and life that matters. We dive into how they overcame fears and doubts, what gets them out of bed each morning, habits and routines that they can't live without, and more.Think of it as weekly mentorship with your favorite business role-models.If you’re trying to create a blog, business, or anything meaningful, tune in and let’s get inspired together."📚|📚business📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚0
137📚|📚https://feeds.acast.com/public/shows/62dc1b852bc02800129121cc📚|📚Pawdcat📚|📚1743153213📚|📚https://soundcloud.com/pawdcat📚|📚200📚|📚0📚|📚"application/rss+xml; charset=utf-8"📚|📚1000448214📚|📚http://feeds.soundcloud.com/users/soundcloud:users:11097920/sounds.rss📚|📚"Veronica and Samuel B"📚|📚Pawdcat📚|📚1📚|📚https://assets.pippa.io/shows/62dc1b852bc02800129121cc/show-cover.jpg📚|📚episodic📚|📚acast.com📚|📚1659142276📚|📚en📚|📚1430179200📚|📚107📚|📚4📚|📚-1📚|📚1596752670📚|📚9📚|📚edb5fa4a141591a3870be5250fc07ad0📚|📚acast.com📚|📚https://sphinx.acast.com/p/open/s/62dc1b852bc02800129121cc/e/62e48084a0d6990013631850/media.mp3📚|📚0e0643b3-9d1f-506f-96d2-bf17fa8c6754📚|📚"Podcast by Veronica and Samuel B<br /><hr><p style='color:grey; font-size:0.75em;'> Hosted on Acast. See <a style='color:grey;' target='_blank' rel='noopener noreferrer' href='https://acast.com/privacy'>acast.com/privacy</a> for more information.</p>"📚|📚society📚|📚culture📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚""📚|📚1928
